id,reviewId,creationDate,criticName,isTopCritic,publicatioName,reviewUrl,reviewText
the_batman,102662560,2022-02-28,Bill Goodykoontz,True,Arizona Republic,https://www.azcentral.com/story/entertainment/movies/billgoodykoontz/2022/02/28/the-batman-movie-review/6964688001/,"“The Batman” is impressively made. The acting is first rate, and the chemistry between Pattinson and Kravitz is magnetic. It’s meant to be an important statement. It’s just not a lot of, you know, fun."
ant_man_and_the_wasp_quantumania,102779531,2023-02-14,Don Shanahan,False,Film Obsessive,https://filmobsessive.com/film/new-releases/ant-man-and-the-wasp-quantumania-flaunts-fluffy-stakes/,How is something that is supposed to be small become something that is way&#44; way&#44; way too much&#63;
star_wars_the_rise_of_skywalker,2654388,2019-12-18,Amanda Keats,False,HeyUGuys,https://www.heyuguys.com/star-wars-the-rise-of-skywalker-review/,"An exhilarating and emotional end to the saga, full of action, delight and visual splendour."
captain_america_civil_war,2320500,2016-04-13,Scott Mendelson,False,Forbes,http://www.forbes.com/sites/scottmendelson/2016/04/13/review-captain-america-civil-war-again-proves-more-is-less/#3423e0a3335d,"'Captain America: Civil War' Is Great Fun, Even As It Alternates Between Shameless Fan Service Bits And Subversive Narrative Choices."
la_la_land,2539289,2018-12-10,James Clay,False,Fresh Fiction,http://freshfiction.tv/houston-cinema-arts-festival-la-la-land-falling-in-love-has-never-been-this-easy/,Damien Chazelle gives this one a visual splendor that vibrates with style and never lacks substance from its wildly charming leads Emma Stone and Ryan Gosling.
dune_2021,2842872,2021-11-30,Matthew Toomey,False,ABC Radio Brisbane,http://www.thefilmpie.com/index.php/review/5399-review-dune,"Dune is as much an experience as it is a movie - an orgy of immersive visuals, music and sound that pull you into its enthralling world."
ant_man_and_the_wasp_quantumania,102779523,2023-02-14,Alex Flood,False,NME,https://www.nme.com/reviews/film-reviews/ant-man-and-the-wasp-quantumania-review-kang-3398265,Paul Rudd and Evangeline Lilly might be first-billed on the poster&#44; but this is undeniably the Jonathan Majors show &#8211; did Marvel just find its next great villain&#63;
a_star_is_born_2018,2518012,2018-10-12,Louise Keller,False,Urban Cinefile,http://www.urbancinefile.com.au/home/view.asp?a=26220&s=Reviews,"Electric, compelling and tender, the film is a knockout creatively and emotionally, offering a raw glimpse into today's world of celebrity."
jurassic_world_dominion,102697833,2022-06-08,Cory Woodroof,False,Nashville Scene,https://www.nashvillescene.com/arts_culture/film_tv/i-jurassic-world-dominion-i-is-a-sloppy-yet-satisfying-franchise-finale/article_b5828418-e74b-11ec-88a6-a7d260372c0e.html,Man watches dinosaur movie&#44; man notices glaring flaws in dinosaur movie&#44; man still enjoys dinosaur movie&#46;
a_star_is_born_2018,2506381,2018-08-31,Joshua Rothkopf,True,Time Out,https://www.timeout.com/us/film/a-star-is-born-2018,"Calling the new A Star Is Born a ""valentine"" from its star, Lady Gaga, to her fans sounds a bit coy and delicate, so let's call it what it really is: a hot French kiss (with full-on tongue), filled with passion, tears and a staggering amount of chutzpah."
taken_3,2241761,2015-01-09,Gregory Wakeman,False,CinemaBlend,http://www.cinemablend.com/reviews/Taken-3-66437.html,"Has the same nauseatingly bad script, predictably tedious plot, offensively clichd characterization and lifeless action that has populated hundreds of lame action films before it."
taken_3,2527493,2018-11-02,Debbie Baldwin,False,Ladue News,http://www.laduenews.com/arts-and-culture/columns/movie-review-taken/article_bff720f7-5070-52d8-9f3e-dbbd9ef54b01.html,"No one gets taken. That's my beef. No one. Gets. Taken. I mean, come on."
a_star_is_born_2018,2523738,2018-10-29,Joel Mayward,False,Cinemayward,http://cinemayward.com/review/a-star-is-born/,...this new iteration on a classic theme is akin to the pop music it both celebrates and critiques: it's insanely likable....
solo_a_star_wars_story,2478049,2018-05-15,Michael Rechtshaffen,True,Hollywood Reporter,https://www.hollywoodreporter.com/review/solo-a-star-wars-story-review-1111495,"Despite the intermittent lags, the production proves to be more than a salvage operation thanks mainly to those engagingly choreographed performances, led by an irresistibly charismatic title turn from Alden Ehrenreich."
dune_2021,2843794,2021-12-03,Simon Miraudo,False,Movie Squad (RTRFM 92.1),https://rtrfm.com.au/story/dune-the-card-counter-movie-squad-podcast-54/,Dune feels so tactile and alive.
avengers_infinity_war,2474108,2018-04-27,Felix Vasquez Jr.,False,Cinema Crazed,http://cinema-crazed.com/blog/2018/04/27/avengers-infinity-war-2018-spoiler-filled-review/,"Despite its weak book end, ""Infinity War"" is a great adaptation and stellar crossover..."
ant_man_and_the_wasp_quantumania,102780869,2023-02-17,Chris Joyce,False,Movies and Munchies (YouTube),https://youtu.be/2VOKJOUH3zQ,While the story isn&#8217;t as compelling as it could be&#44; thanks in part to some choppiness of the narrative&#44; the overall arcs are engaging and this really sets up a villain who&#8217;s a powerful threat&#46; 
nope,102713847,2022-07-30,Lex Pryor,False,The Ringer,https://www.theringer.com/movies/2022/7/28/23281374/nope-meaning-explained-get-out-us,"What we've got here is nothing more or less than a director in full bloom, eyes wandering beyond the present toward both past and future."
no_time_to_die_2021,2830180,2021-10-08,Robert Denerstein,False,Denerstein Unleashed,http://denersteinunleashed.blogspot.com/2021/10/daniel-craigs-admirable-departure-from.html,"No Time to Die tends to lag a bit around the three-quarter mark and it sometimes feels driven by fumes of determination, but when it's done, No Time to Die has brought Craig's tenure to a strong and worthy conclusion."
wonder_woman_2017,2396763,2017-05-29,Garth Franklin,False,Dark Horizons,http://www.darkhorizons.com/review-wonder-woman/,"Despite lulls in the overall narrative energy, there are real stakes and sacrifice, along with genuine heart and humor in this welcomely uncluttered tale."
avengers_infinity_war,2791448,2021-05-18,Alex Flood,False,NME,https://www.nme.com/reviews/avengers-infinity-war-film-review-2301891,Another mammoth slice of superhero mayhem...
the_batman,102662416,2022-02-28,Donald Clarke,True,Irish Times,https://www.irishtimes.com/culture/film/the-batman-more-dark-turns-in-the-city-of-nightmares-1.4814116,The most well thought-through outing for the caped crusader since Christopher Nolans durable The Dark Knight from 2008.
28_days_later,1168913,2003-06-26,Rob Vaux,False,Flipside Movie Emporium,http://www.flipsidearchive.com/28dayslater.html,Boyle transcends the geek show because he treats his characters with compassion and thoughtfulness.
west_side_story_2021,2843668,2021-12-02,Esther Zuckerman,True,Thrillist,https://www.thrillist.com/entertainment/nation/steven-spielbergs-west-side-story-movie-review,How do you honor the past and acknowledge its errors? With thoughtfulness and skill and Rita Moreno.
ant_man_and_the_wasp_quantumania,102784444,2023-03-02,Edward Porter,False,Sunday Times (UK),https://www.thetimes.co.uk/article/the-son-and-the-best-films-reviewed-this-week-nxrfbmrm2,"Despite a smattering of jokes, Peyton Reed’s film just isn’t as much fun as the others. "
wonder_woman_2017,2397283,2017-06-01,Dana Barbuto,False,The Patriot Ledger,http://www.patriotledger.com/entertainment/20170601/movie-review-no-small-wonder---finally-female-superhero-for-our-time,Fuel up the Invisible Jet. You're in for a ride.
guardians_of_the_galaxy_vol_2,2390694,2017-04-26,Sarah Ward,False,ArtsHub,http://www.artshub.com.au/news-article/reviews/film/sarah-ward/guardians-of-the-galaxy-vol-2-253642,"First, the titular figures were space pirates with laughs. Now, they're all of the above, but with an earned sense of heart."
taken_3,2531074,2018-11-10,Frank Ochieng,False,Filmcritic.com,https://www.sfcrowsnest.info/taken-3-film-review-by-frank-ochieng/,Let's face facts...we all were Taken in by this pseudo punchy action yarn that no longer generates the destructive heat it once punctuated with carefree confidence.
batman_v_superman_dawn_of_justice,2316110,2016-03-22,Edward Douglas,False,The Weekend Warrior,http://weekendwarriorblog.tumblr.com/post/141516203973/batman-v-superman-could-and-should-have-been,A big bombastic mess that never does enough with the characters to warrant bringing them together.
alien_covenant,2564105,2019-03-05,Tom Bond,False,One Room With A View,https://oneroomwithaview.com/2017/05/09/alien-covenant-review/,"In the cold light of day, there's not much to Covenant. Its plot throws standard slasher mechanics against grand existential musings in a haphazard manner...But as Scott knows all too well, films aren't watched in daylight..."
joker_2019,2620999,2019-08-31,Robbie Collin,True,Daily Telegraph (UK),https://www.telegraph.co.uk/films/2019/08/31/joker-venice-film-festival-review-have-got-next-fight-club/,Superhero blockbuster this is not: a playful fireman's-pole-based homage to the old Batman television series is one of a very few lighthearted moments in an otherwise oppressively downbeat and reality-grounded urban thriller...
wonder_woman_2017,2396855,2017-05-30,Tom Gliatto,False,People Magazine,http://people.com/movies/wonder-woman-review-gal-gadot/,"Gal Gadot's Wonder Woman was the best thing about the swampy Batman v Superman, and now her solo outing is the far superior film: Wonder Woman, directed by Patty Jenkins, elevates her from third wheel to real deal."
knives_out,2649879,2019-11-29,Andrea Chase,False,Killer Movie Reviews,https://www.killermoviereviews.com/movie/knives-out/,"[C]inematic legerdemain as its cast expertly calibrate their performances so that arch never strays into the certain disaster of becoming artificial. The result is a giddily entertaining, emotionally engaging film that sets a new standard for its genre."
dune_2021,2824461,2021-09-17,Stephen Garrett,False,Book & Film Globe,https://bookandfilmglobe.com/film/movie-review-dune/,"A magnificent adaptation of half a novel, Dune slakes sci-fi thirst as much as it parches."
aquaman_2018,2539805,2018-12-12,Andy Lea,False,Daily Star (UK),https://www.dailystar.co.uk/movies/747542/Aquaman-film-review,Director James Wan keeps things moving but seems a little out of his depth when fishing for laughs.
taken_3,2241674,2015-01-09,Kevin Jagernauth,False,The Playlist,http://blogs.indiewire.com/theplaylist/review-taken-3-starring-liam-neeson-forest-whitaker-maggie-grace-famke-janssen-and-dougray-scott-20150109,"...it's the audience's time and money that gets snatched, and not even Bryan Mills, with all his special skills, can stop that from happening."
nope,102711122,2022-07-21,Hannah Lodge,False,The Beat,https://www.comicsbeat.com/nope-review/,Nope joins a slate of films this year that make a case for the movies-as-a-thrill-ride argument&#44; one that demands as big a screen as possible&#46;
batman_v_superman_dawn_of_justice,2397467,2017-06-01,Julia Alexander,False,Polygon,https://www.polygon.com/2016/3/24/11297926/batman-v-superman-dawn-of-justice-review,"Batman v Superman: Dawn of Justice is such a bleak, disorienting and incoherent mess that despite the few promising moments that sporadically appear, it's nearly impossible to enjoy."
taken_3,2242198,2015-01-14,Ed Whitfield,False,The Ooh Tray,http://www.theoohtray.com/2015/01/14/film-review-taken-3/,"A poor man's Fugitive, cut with generic action beats, washing powder, sugar, and other stuff designed to kill the buzz."
ant_man_and_the_wasp_quantumania,102781867,2023-02-22,Nick Hasted,False,The Arts Desk,https://www.theartsdesk.com/film/ant-man-and-wasp-quantumania-review-marvel-head-infinity-and-beyond,"Tentatively pushing into broader fantasy cinema, it retains frissons for those of us who did grow up having our imaginations blown open by Jack Kirby. "
the_irishman,2630697,2019-09-28,Richard Lawson,True,Vanity Fair,https://www.vanityfair.com/hollywood/2019/09/the-irishman-martin-scorsese-review,"I found myself reluctantly taken by the movie, and the way Scorsese uses it to maybe, just a little bit, atone for some of his own past blitheness about violence."
28_days_later,1169271,2003-06-27,John Venable,False,Supercala.com,http://www.supercalafragalistic.com/28dayslater.htm,"There are some scary moments, but they are few and far between."
avengers_endgame,2579818,2019-04-23,Chris Hunneysett,False,Daily Mirror (UK),https://www.mirror.co.uk/film/avengers-endgame-movie-film-review-14485104?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar,"It's game over for Marvel's competition as their latest superhero spectacular smashes into cinemas like the Hulk on steroids, and is the thunderous triumph we've all been hoping for."
ant_man_and_the_wasp_quantumania,102780792,2023-02-17,Christopher Lloyd,False,The Film Yap,https://filmyap.substack.com/p/the-av-room-indy-now-february-17,The storytelling&apos;s a bit unmoored&#44; but Paul Rudd shines in a colorful cantina of weird alien creatures and Jonathan Majors gives a charismatic pathos to Kang the Conqueror&#46; Isn&apos;t it nice to have MCU movies that are just plain fun again&#63;
arrival_2016,2503030,2018-08-27,Achara Kirk,False,CinePals,https://www.youtube.com/watch?v=PvxrTFmFSgk&t=0s&list=PLpu7-TGm7LHplY3WeOWndYR6zsIpI7KDa&index=55,"The director really allowed moments to breathe. As a viewer, you could feel the characters' emotions."
star_wars_the_rise_of_skywalker,2833182,2021-10-20,Lauren Bradshaw,False,Fangirl Freakout,https://fangirlfreakout.com/2019/12/19/movie-review-star-wars-rise-of-skywalker/,"A noteworthy farewell to the Skywalker saga, with the heart and action we have come to love from the Star Wars franchise."
dune_2021,2833249,2021-10-20,Joe Morgenstern,True,Wall Street Journal,https://www.wsj.com/articles/dune-movie-review-hbo-max-zendaya-11634662206,"The plot machinery grinds to a halt, as if clogged with sand, and the well-earned welcome wears out."
nope,102724472,2022-08-26,Sergio López Aguirre,False,Cine Premiere,https://www.cinepremiere.com.mx/nop-pelicula-critica.html,"Nope plays with the human need for spectacle, not only the human need to witness a tragedy without feeling threatened, but also the need to be seen.  [Full review in Spanish] "
top_gun_maverick,102688707,2022-05-12,Stephen Dalton,False,The Film Verdict,https://thefilmverdict.com/2022/05/12/top-gun-maverick/,Welcome back to the Military Industrial Oedipal Complex&#46;
the_irishman,2643236,2019-11-07,Liam Lacey,False,Original Cin,https://www.original-cin.ca/posts/2019/11/7/the-irishman-deniro-pacino-and-pescis-best-work-in-years-is-best-seen-in-the-theatre,"This is some of De Niro's most moving work in years. His performance, full of anxious misfit energy, grimaces and haunted gaze feel entirely correct. He's a character who recognizes the depths of his sin but is unable to see redemption."
joker_2019,2632733,2019-10-04,Mike McGranaghan,False,Aisle Seat,https://aisleseat.com/joker.html,What should have been the most electrifying comic book picture of the year is actually one of its most shocking duds.
2012,1854414,2009-11-08,Colin Newton,False,Sunday Mail (Australia),http://guides.news.com.au/couriermail/movies/movie/?title_id=35592&review=82638,"This movie is a disaster. At least it would be if it didn't fall into the ""so bad it's good"" category."
a_star_is_born_2018,2508362,2018-09-08,Norman Wilner,False,NOW Toronto,https://nowtoronto.com/movies/tiff2018/review-a-star-is-born-bradley-cooper/,"Yes, you've seen this movie before. It worked then, it works now. Maybe it's never worked better."
parasite_2019,102745069,2022-10-21,Victor Pineyro,False,Seventh Art Studio,https://seventhartstudio.com/parasite-2019-resena/,Delicate directing and immaculate production design make Parasite the masterpiece it is&#46; Its social-study script belongs in a lab&#44; as it comes with storytelling lessons that transcend language&#46; Reason why it became universal&#46; &#91;Full review in Spanish&#93;
once_upon_a_time_in_hollywood,2725469,2020-09-17,A.S. Hamrah,False,The Baffler,https://thebaffler.com/latest/money-is-an-iron-hamrah,"A shaggy dog story wrapped in a fairytale...Tarantino respects the Chekhovian rule that if you show a flamethrower earlier in the movie, you have to use it later."
taken_3,2241515,2015-01-08,Dustin Putman,False,TheFilmFile.com,http://www.thefilmfile.com/reviews/t/15_taken3.htm,"Mildly competent and mostly diverting, but the formula is getting stale, and it feels like everyone involved knows it. These characters deserve a break, and so does this increasingly preposterous, threadbare series."
ant_man_and_the_wasp_quantumania,102782018,2023-02-23,Alejandra Martinez,False,We Got This Covered,https://wegotthiscovered.com/reviews/quantumania-has-fun-until-it-doesnt/,&apos;Ant-Man and the Wasp&#58; Quantumania&apos; is the weirdest&#44; most fun movie of the three&#46; Yet&#44; it&apos;s bogged down by serving as another stepping stone on the road to Marvel&apos;s Multiverse Saga&#46;
black_panther_2018,2786523,2021-04-28,Olly Richards,False,NME,https://www.nme.com/reviews/black-panther-film-review-2239011,The best Marvel movie yet.
ant_man_and_the_wasp_quantumania,102781076,2023-02-18,Ruth Maramis,False,FlixChatter Film Blog,https://flixchatter.net/2023/02/17/ant-man-and-the-wasp-quantumania-2022-review/,Despite strong performances from the cast&#44; &apos;Quantumania&apos; is dull and exhausting to sit through&#46; Marvel&#8217;s glory days might be behind us and I&#8217;m really not looking forward to the rest of Phase Five&#46;
star_wars_the_last_jedi,2445068,2017-12-21,Blake Howard,False,Graffiti With Punctuation,https://graffitiwithpunctuation.com/reviews/star-wars-the-last-jedi-review,"""The Last Jedi"" is not a crude predictable entry to the series; Rian Johnson has delivered a luminous spark that's left the future of the franchise looking bright."
promising_young_woman,2784430,2021-04-16,Scott Weinberg,False,Thrillist,https://www.thrillist.com/entertainment/nation/best-horror-movies-2020,this darkly amusing character study is almost addictively entertaining
dune_2021,2842816,2021-11-29,Andrea Thompson,False,A Reel of One's Own,http://www.areelofonesown.com/home/2021/11/20/denis-villeneuves-dune-immerses-audiences-in-a-world-of-theatrical-experiences,Come to theater and you'll live quite deliciously throughout the two and a half hour runtime.
the_revenant_2015,2297790,2015-12-04,Matthew Pejkovic,False,Matt's Movie Reviews,http://www.mattsmoviereviews.net/movie-critic-reviews/revenant.html,"A haunting, immersive and grizzly cinematic experience, The Revenant features Alejandro Gonzalez Innaritu at the height of his filmmaking prowess, while an all-in Leonardo DiCaprio delivers the performance of a lifetime."
parasite_2019,2655913,2019-12-23,Jennie Kermode,False,Eye for Film,eyeforfilm.co.uk/review/parasite-2019-film-review-by-jennie-kermode,"This is a mature, beautifully crafted piece of work and much cleverer than it initially appears."
solo_a_star_wars_story,2478545,2018-05-17,Jeffrey Lyles,False,Lyles' Movie Files,http://lylesmoviefiles.com/2018/05/17/solo-a-star-wars-story-movie-review/,"If anything, Solo proves the spin-off side is far more daring, creative and respectful for fans who don't want their Star Wars memories treated like Bantha poodoo."
avengers_endgame,2580164,2019-04-24,Stephanie Zacharek,True,TIME Magazine,http://time.com/5576817/avengers-endgame-review/,"It's an entertainment designed to please many, many people and disappoint as few as possible, extravagant without necessarily having a vision beyond its desire not to put a foot wrong."
the_batman,102664898,2022-03-05,Miles Surrey,False,The Ringer,https://www.theringer.com/movies/2022/3/4/22960312/the-batman-movie-review-detective-matt-reeves-robert-pattinson,Gotham City’s favorite vigilante has long been known as “the World’s Greatest Detective.” Matt Reeves is the first director to truly realize that on screen.
spider_man_into_the_spider_verse,2563582,2019-03-04,John Tones,False,Espinof,https://www.espinof.com/criticas/como-spider-man-nuevo-universo-ha-conseguido-entender-al-fin-esencia-trepamuros,The perfect comic onscreen. [Full Review in Spanish]
knives_out,2649056,2019-11-26,Simon Miraudo,False,Student Edge,https://studentedge.org/article/movie-review-rian-johnson-dunnit-again-with-the-wicked-knives-out,Don't fear: No spoilers here. All you need to know is Knives Out is a devilish delight.
28_days_later,1170016,2003-06-27,Mick LaSalle,True,San Francisco Chronicle,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2003/06/27/DD263934.DTL,"It has eerie images, a compelling situation and an unusual capacity to surprise."
ant_man_and_the_wasp_quantumania,102779528,2023-02-14,Travis Hopson,False,Punch Drunk Critics,https://punchdrunkcritics.com/2023/02/review-ant-man-and-the-wasp-quantumania/,In terms of scale and importance&#44; Ant-Man and the Wasp&#58; Quantumania is an enormous step forward&#44; but there are some growing pains that come along with it&#46;
blackkklansman,2514332,2018-10-08,Sr. Rose Pacatte,False,National Catholic Reporter,https://www.ncronline.org/news/opinion/bounty-worthy-films-and-new-tv-show-try-out,"The first thing you will notice as you watch this film, and be distracted by, is how much Washington sounds like his father, Denzel Washington. Once you get over this, the story draws you in."
top_gun_maverick,102694825,2022-05-29,Christopher Cross,False,Tilt Magazine,https://tilt.goombastomp.com/film/top-gun-maverick-review/,A somehow-superior sequel to a classic film without feeling indebted to calling back every moment&#44; Top Gun&#58; Maverick manages to be a profound addition to its predecessor while also being a tremendous film in its own right&#46;
the_batman,102669125,2022-03-17,Pedro Luis Graterol,False,The Young Folks,https://www.theyoungfolks.com/review/163182/the-batman-review/,The Dark Knight returns with a more hopeful take on vengeance
spider_man_no_way_home,2846596,2021-12-14,Julian Roman,False,MovieWeb,https://movieweb.com/spider-man-no-way-home-review/,"Spider-Man: No Way Home is a rollercoaster of adventure and emotions. It will thrill, surprise, and break your heart."
once_upon_a_time_in_hollywood,2608603,2019-07-25,Dan Murrell,False,Screen Junkies,https://youtu.be/by1ydGt1tC4,"If this is indeed the later part of Tarantino's career, I like that he's taking the tools that he's employed in other movies and using them in interesting ways."
ant_man_and_the_wasp_quantumania,102781420,2023-02-21,Bob Grimm,False,Reno News and Review,https://renonr.com/2023/02/20/purple-and-painful-ant-man-and-the-wasp-quantumania-is-boring-and-surprisingly-unoriginal/,You really don&apos;t have to do this to yourself&#46; You have the power to walk away&#46; 
2012,1854950,2009-11-12,Duane Dudek,False,Milwaukee Journal Sentinel,http://www.jsonline.com/entertainment/movies/69866177.html,"There are fates worse than death, and 2012 is one of them."
avengers_infinity_war,2473519,2018-04-25,Olly Richards,False,GQ Magazine [UK],http://www.gq-magazine.co.uk/article/marvel-avengers-infinity-war-review,This is Marvel doing the absolute best version of the formula it's been criticised for overusing. They've blown it right up and now need to throw out that formula for good.
toy_story_4,2599305,2019-06-21,Walter Chaw,False,Film Freak Central,https://www.filmfreakcentral.net/ffc/2019/06/toy-story-4.html,Toy Story 4 is a work of genuine humanism not all that dissimilar from Milton's Paradise Lost.
captain_marvel,2564739,2019-03-07,Megan Basham,False,WORLD,https://world.wng.org/2019/03/superficial_superhero,"To be blunt, it's insulting that Marvel felt simply making its first leading woman ""one tough chick"" would be enough to placate female fans."
black_panther_2018,2458804,2018-02-17,Ed Whitfield,False,The Ooh Tray,http://www.theoohtray.com/2018/02/17/film-review-black-panther/,"The emphasis on identity politics and the social critique of White America, gives Coogler a little space to fashion something distinctive - a different flavour of Marvel movie if you will, with a great new taste, even if the ingredients are well known."
batman_v_superman_dawn_of_justice,2316393,2016-03-24,Josh Slater-Williams,False,The Skinny,http://www.theskinny.co.uk/film/new-releases/batman-v-superman-dawn-of-justice,"In the end, a daft but interesting blockbuster becomes a daft and self-defeating one."
avengers_endgame,2579986,2019-04-24,Sherin Nicole,False,idobi.com,https://idobi.com/review/film-review-avengers-endgame/,"Plainly stated: Avengers: Endgame is the payoff for all the time, and inspiration, and joy you've invested in the MCU all these years-and it pays well"
jurassic_world_dominion,102698163,2022-06-09,Zehra Phelan,False,HeyUGuys,https://www.heyuguys.com/jurassic-world-dominion-review/,The first two instalments of the Jurassic World trilogy seemed to have that spark of electricity&#44; breathing life back into our fantasy dino world but Dominion has shorted that fuse and that sizzle has been reduced to world-ending unoriginal fizzle&#46;
ant_man_and_the_wasp_quantumania,102782149,2023-02-23,Chris Wasser,False,Sunday Independent (Ireland),https://www.independent.ie/entertainment/movies/movie-reviews/pass-the-pesticide-latest-ant-man-is-more-irritant-than-entertainment-42347301.html,"Rarely has a film about a family in peril been so utterly devoid of suspense. The problem, it seems, is that Ant-Man and the Wasp: Quantumania exists as part of a larger enterprise."
ant_man_and_the_wasp_quantumania,102779482,2023-02-14,Matt Rodriguez,False,Shakefire,https://shakefire.net/4313/ant-man-and-the-wasp-quantumania-review,Phase 4 was rather lackluster in its presentation on both an individual level and the bigger MCU picture&#44; but Quantumania delivers an entertaining first act of what&apos;s to come&#46;&#160;Jonathan Majors conquers the film &#40;and our hearts&#41; as Marvel&apos;s next big bad&#46;
black_widow_2021,2804059,2021-07-08,Charles Koplinski,False,Reel Talk with Chuck and Pam,http://reeltalkwithchuckandpam.com/black-widow-chuck-pam-skip-it/,"The highlight is Pugh who steals the film from Johansson, supplying a sense of barbed humor as well as humanity to her character that's welcomed. A star is born amidst all this chaos."
first_man,2504609,2018-08-29,Michael Nordine,True,indieWire,https://www.indiewire.com/2018/08/first-man-review-ryan-gosling-damien-chazelle-venice-1201998370/,"A powerful experience that will inspire renewed awe of what Armstrong and his ilk did. It may not be a giant leap for filmmaking, but it's another small step for this filmmaker."
halloween_2018,2521208,2018-10-22,Yasmin Kleinbart,False,The Young Folks,https://www.theyoungfolks.com/film/126622/halloween-movie-review-shocks-and-scares-cant-fully-save-this-stale-sequel/,"Even though Michael is primarily known for his impressive work with a kitchen knife, Green still manages to make his kills feel fresh."
solo_a_star_wars_story,2480091,2018-05-23,Kate Taylor,True,Globe and Mail,https://www.theglobeandmail.com/arts/film/reviews/article-review-we-have-a-surprisingly-good-feeling-about-solo-a-star-wars/,The heavy Star Wars legacy sits lightly on Mr. Ehrenreich's shoulders in a Disney-Lucasfilm movie that is finally having fun.
2012,1855542,2009-11-14,Kam Williams,False,NewsBlaze,http://newsblaze.com/story/20091114120631kamw.nb/topstory.html,"An eye-popping, insult to the intelligence strictly for the kiddies and crackpot doomsday enthusiasts."
prairie_home_companion,1522119,2006-07-01,Jean Lowerison,False,San Diego Metropolitan,http://sandiegometro.archives.whsites.net/reel/index.php?reelID=938,"It's all pleasant, mildly amusing, and mostly of interest to fans of the radio show. Others may find it less than riveting."
ant_man_and_the_wasp_quantumania,102780607,2023-02-17,Britany Murphy,False,Muses of Media,https://musesofmedia.ca/2023/02/14/ant-man-and-the-wasp-quantumania-review/,Ant-man and the Wasp&#58; Quantumania is nowhere near as good as it needs to be to usher in a new phase of the MCU&#46;
top_gun_maverick,102725034,2022-08-29,Yasser Medina,False,Cinemaficionados,https://www.cinemaficionados.com/2022/08/top-gun-maverick-2022.html,It flies higher than the original with a few aerial sequences that demonstrate Cruise&apos;s skill at piloting anything&#44; but I don&apos;t find the sense of adrenaline in the flight routines and the predictable missions in the danger zone&#46; &#91;Full review in Spanish&#93;
wonder_woman_2017,2518355,2018-10-12,Jared Mobarak,False,BuffaloVibe,https://www.buffalovibe.com/articles/movies/review-wonder-woman-2017,It merges the best parts of Thor and Captain America into an origin story possessed with increased character complexities despite its generic plot.
it_2017,2416265,2017-09-06,Jim Slotek,False,Original Cin,https://www.original-cin.ca/posts/2017/9/5/it-theres-a-new-scarier-clown-in-town,"Nosferatu-like incisors punctuating his grimace grin, Bill Skarsgård brings a new level of unpredictable malice to the childkiller entity that haunts King's benighted Derry, Maine. And he does it within a trimmer narrative that maximizes the horror."
jojo_rabbit,2643902,2019-11-08,Brandy McDonnell,False,The Oklahoman,https://oklahoman.com/article/5646475/movie-review-taika-waititis-hilarious-and-heartbreaking-wwii-satire-jojo-rabbit-is-one-of-the-best-movies-of-the-year,"One of the best films of the year, Jojo Rabbit nimbly zips through the full gamut of emotions: It's by turns uproarious, warm, heart-rending, horrifying, silly, surreal, scary and joyous."
captain_marvel,2564510,2019-03-06,Graeme Tuckett,False,Stuff.co.nz,https://www.stuff.co.nz/entertainment/film/film-reviews/111038762/captain-marvel-brie-larson-perfect-in-a-movie-that-showcases-the-mcu-at-its-best,"Any actor who can still project warmth, humour and believability through the storm of effects and the sheer predictability of superhero plotting deserves a lot of respect."
ant_man_and_the_wasp_quantumania,102780758,2023-02-17,Keith Garlington,False,Keith & the Movies,https://keithandthemovies.com/2023/02/17/review-ant-man-and-the-wasp-quantumania-2023/,This is another entry that fails to muster excitement or move things forward in a meaningful way&#46; It just exists &#8211; a gear in a moneymaking machine that is starting to lose its steam&#46;
taken_3,2241618,2015-01-09,Frank Lovece,False,Film Journal International,http://www.filmjournal.com/filmjournal/content_display/reviews/major-releases/e3i9df1b9bd898b4c5e182ae30152d06216,"The original Taken was a much better movie than anyone thought it would be. Taken 3, on the other hand, is the movie everyone did think Taken was going to be."
once_upon_a_time_in_hollywood,2608757,2019-07-25,Clint O'Connor,False,Akron Beacon Journal,https://www.ohio.com/entertainmentlife/20190725/review-brad-pitt-leonardo-dicaprio-shine-in-once-upon-time--in-hollywood,"Once Upon a Time... in Hollywood"" stumbles because it runs out of story before the credits role. But it succeeds, in part, because it is such a loving tribute to the TV and film industries during a beautifully recreated era."
guardians_of_the_galaxy_vol_2,2485737,2018-06-20,Glenn Dunks,False,Junkee,http://junkee.com/every-oscar-nominee-ranked/148691,"More of the same, and yet a case of diminishing returns."
no_time_to_die_2021,2830135,2021-10-08,Mathew DeKinder,False,Mat's Entertainment,https://matsentertainment.com/daniel-craig-gives-a-fitting-sendoff-to-james-bond/,"""No Time to Die"" is a fitting finale for one of the best Bonds ever and while James Bond will most certainly return, Craig has forever changed what it means to be 007."
baby_driver,2383423,2017-03-12,Michael Roffman,False,Consequence,http://consequenceofsound.net/2017/03/sxsw-film-review-baby-driver/,"This is the La La Land of car chase movies, a jaw-shattering spectacle of sight and sound that sets the bar through the roof for any filmmakers currently cutting their teeth in music videos."
